"ID","exercise_name","image_url","level","reps","gender","body_part","equipment"
"[382929,630584231]","Clean and Press","https://static.strengthlevel.com/images/silhouettes/clean-and-press-256x256.png","Advanced","1.25x","Male","WB","Barbell"
"[382929,630584234]","Clean and Press","https://static.strengthlevel.com/images/silhouettes/clean-and-press-256x256.png","Elite","1.75x","Male","WB","Barbell"
"[382929,630584236]","Clean and Press","https://static.strengthlevel.com/images/silhouettes/clean-and-press-256x256.png","Beginner","0.25x","Female","WB","Barbell"
"[382929,630584239]","Clean and Press","https://static.strengthlevel.com/images/silhouettes/clean-and-press-256x256.png","Novice","0.40x","Female","WB","Barbell"
"[382929,630584242]","Clean and Press","https://static.strengthlevel.com/images/silhouettes/clean-and-press-256x256.png","Intermediate","0.65x","Female","WB","Barbell"
"[382929,630584246]","Clean and Press","https://static.strengthlevel.com/images/silhouettes/clean-and-press-256x256.png","Advanced","0.90x","Female","WB","Barbell"
"[382929,630584249]","Clean and Press","https://static.strengthlevel.com/images/silhouettes/clean-and-press-256x256.png","Elite","1.20x","Female","WB","Barbell"
"[382929,630584253]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Beginner","1.00x","Male","WB","Barbell"
"[382929,630584255]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Novice","1.75x","Male","WB","Barbell"
"[382929,630584257]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Intermediate","2.25x","Male","WB","Barbell"
"[382929,630584260]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Advanced","3.00x","Male","WB","Barbell"
"[382929,630584263]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Elite","4.00x","Male","WB","Barbell"
"[382929,630584269]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Beginner","0.75x","Female","WB","Barbell"
"[382929,630584274]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Novice","1.25x","Female","WB","Barbell"
"[382929,630584278]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Intermediate","1.75x","Female","WB","Barbell"
"[382929,630584282]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Advanced","2.25x","Female","WB","Barbell"
"[382929,630584288]","Rack Pull","https://static.strengthlevel.com/images/silhouettes/rack-pull-256x256.png","Elite","3.00x","Female","WB","Barbell"
"[382929,630584292]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584295]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Novice","0.75x","Male","WB","Barbell"
"[382929,630584298]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Intermediate","1.00x","Male","WB","Barbell"
"[382929,630584307]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Advanced","1.50x","Male","WB","Barbell"
"[382929,630584310]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Elite","1.75x","Male","WB","Barbell"
"[382929,630584312]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Beginner","0.45x","Female","WB","Barbell"
"[382929,630584315]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Novice","0.60x","Female","WB","Barbell"
"[382929,630584316]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Intermediate","0.80x","Female","WB","Barbell"
"[382929,630584318]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Advanced","1.05x","Female","WB","Barbell"
"[382929,630584321]","Hang Clean","https://static.strengthlevel.com/images/silhouettes/hang-clean-256x256.png","Elite","1.30x","Female","WB","Barbell"
"[382929,630584326]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Beginner","0.75x","Male","WB","Barbell"
"[382929,630584329]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Novice","1.00x","Male","WB","Barbell"
"[382929,630584333]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Intermediate","1.50x","Male","WB","Barbell"
"[382929,630584336]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Advanced","2.00x","Male","WB","Barbell"
"[382929,630584339]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Elite","2.75x","Male","WB","Barbell"
"[382929,630584343]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Beginner","0.50x","Female","WB","Barbell"
"[382929,630584347]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Novice","0.75x","Female","WB","Barbell"
"[382929,630584351]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Intermediate","1.00x","Female","WB","Barbell"
"[382929,630584355]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Advanced","1.50x","Female","WB","Barbell"
"[382929,630584358]","Stiff Leg Deadlift","https://static.strengthlevel.com/images/silhouettes/stiff-leg-deadlift-256x256.png","Elite","2.00x","Female","WB","Barbell"
"[382929,630584360]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Beginner","0.25x","Male","WB","Barbell"
"[382929,630584364]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Novice","0.50x","Male","WB","Barbell"
"[382929,630584368]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Intermediate","1.00x","Male","WB","Barbell"
"[382929,630584372]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Advanced","1.25x","Male","WB","Barbell"
"[382929,630584377]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Elite","1.75x","Male","WB","Barbell"
"[382929,630584380]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Beginner","0.30x","Female","WB","Barbell"
"[382929,630584385]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Novice","0.50x","Female","WB","Barbell"
"[382929,630584388]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Intermediate","0.70x","Female","WB","Barbell"
"[382929,630584394]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Advanced","0.95x","Female","WB","Barbell"
"[382929,630584399]","Thruster","https://static.strengthlevel.com/images/silhouettes/thruster-256x256.png","Elite","1.25x","Female","WB","Barbell"
"[382929,630584404]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584408]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Novice","0.75x","Male","WB","Barbell"
"[382929,630584413]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Intermediate","1.00x","Male","WB","Barbell"
"[382929,630584419]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Advanced","1.50x","Male","WB","Barbell"
"[382929,630584421]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Elite","2.00x","Male","WB","Barbell"
"[382929,630584426]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Beginner","0.45x","Female","WB","Barbell"
"[382929,630584428]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Novice","0.60x","Female","WB","Barbell"
"[382929,630584431]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Intermediate","0.80x","Female","WB","Barbell"
"[382929,630584432]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Advanced","1.05x","Female","WB","Barbell"
"[382929,630584434]","Push Jerk","https://static.strengthlevel.com/images/silhouettes/push-jerk-256x256.png","Elite","1.30x","Female","WB","Barbell"
"[382929,630584435]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584437]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Novice","0.50x","Male","WB","Barbell"
"[382929,630584438]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Intermediate","1.00x","Male","WB","Barbell"
"[382929,630584439]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Advanced","1.25x","Male","WB","Barbell"
"[382929,630584440]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Elite","1.50x","Male","WB","Barbell"
"[382929,630584441]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Beginner","0.30x","Female","WB","Barbell"
"[382929,630584442]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Novice","0.45x","Female","WB","Barbell"
"[382929,630584443]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Intermediate","0.65x","Female","WB","Barbell"
"[382929,630584444]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Advanced","0.85x","Female","WB","Barbell"
"[382929,630584448]","Power Snatch","https://static.strengthlevel.com/images/silhouettes/power-snatch-256x256.png","Elite","1.10x","Female","WB","Barbell"
"[382929,630584456]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Beginner","1.00x","Male","WB","Barbell"
"[382929,630584463]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Novice","1.50x","Male","WB","Barbell"
"[382929,630584470]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Intermediate","2.00x","Male","WB","Barbell"
"[382929,630584471]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Advanced","2.50x","Male","WB","Barbell"
"[382929,630584473]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Elite","3.25x","Male","WB","Barbell"
"[382929,630584476]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Beginner","0.50x","Female","WB","Barbell"
"[382929,630584479]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Novice","0.75x","Female","WB","Barbell"
"[382929,630584482]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Intermediate","1.25x","Female","WB","Barbell"
"[382929,630584487]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Advanced","1.75x","Female","WB","Barbell"
"[382929,630584492]","Deficit Deadlift","https://static.strengthlevel.com/images/silhouettes/deficit-deadlift-256x256.png","Elite","2.25x","Female","WB","Barbell"
"[382929,630584498]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.00x","Male","WB","Barbell"
"[382929,630584500]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.25x","Male","WB","Barbell"
"[382929,630584503]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.75x","Male","WB","Barbell"
"[382929,630584508]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.25x","Male","WB","Barbell"
"[382929,630584512]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.00x","Male","WB","Barbell"
"[382929,630584517]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.15x","Female","WB","Barbell"
"[382929,630584522]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.30x","Female","WB","Barbell"
"[382929,630584524]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.50x","Female","WB","Barbell"
"[382929,630584527]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","0.70x","Female","WB","Barbell"
"[382929,630584529]","Single Leg Romanian Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","0.95x","Female","WB","Barbell"
"[382929,630584534]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584537]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Male","WB","Barbell"
"[382929,630584540]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Male","WB","Barbell"
"[382929,630584543]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Male","WB","Barbell"
"[382929,630584546]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.00x","Male","WB","Barbell"
"[382929,630584547]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.45x","Female","WB","Barbell"
"[382929,630584550]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.65x","Female","WB","Barbell"
"[382929,630584554]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.85x","Female","WB","Barbell"
"[382929,630584558]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.10x","Female","WB","Barbell"
"[382929,630584560]","Clean High Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.35x","Female","WB","Barbell"
"[382929,630584563]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584565]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Male","WB","Barbell"
"[382929,630584569]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.25x","Male","WB","Barbell"
"[382929,630584573]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Male","WB","Barbell"
"[382929,630584576]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.00x","Male","WB","Barbell"
"[382929,630584579]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Female","WB","Barbell"
"[382929,630584583]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.65x","Female","WB","Barbell"
"[382929,630584585]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.90x","Female","WB","Barbell"
"[382929,630584588]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.15x","Female","WB","Barbell"
"[382929,630584591]","Split Jerk","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.40x","Female","WB","Barbell"
"[382929,630584594]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584603]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Male","WB","Barbell"
"[382929,630584608]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Male","WB","Barbell"
"[382929,630584612]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Male","WB","Barbell"
"[382929,630584616]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.75x","Male","WB","Barbell"
"[382929,630584619]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.45x","Female","WB","Barbell"
"[382929,630584628]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.60x","Female","WB","Barbell"
"[382929,630584631]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.80x","Female","WB","Barbell"
"[382929,630584633]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.00x","Female","WB","Barbell"
"[382929,630584636]","Hang Power Clean","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.20x","Female","WB","Barbell"
"[382929,630584640]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.75x","Male","WB","Barbell"
"[382929,630584641]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.25x","Male","WB","Barbell"
"[382929,630584643]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.75x","Male","WB","Barbell"
"[382929,630584645]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.25x","Male","WB","Barbell"
"[382929,630584647]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","3.00x","Male","WB","Barbell"
"[382929,630584650]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Female","WB","Barbell"
"[382929,630584652]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Female","WB","Barbell"
"[382929,630584655]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Female","WB","Barbell"
"[382929,630584658]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.25x","Female","WB","Barbell"
"[382929,630584661]","Snatch Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.75x","Female","WB","Barbell"
"[382929,630584664]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Male","WB","Barbell"
"[382929,630584668]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.00x","Male","WB","Barbell"
"[382929,630584671]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.25x","Male","WB","Barbell"
"[382929,630584673]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.00x","Male","WB","Barbell"
"[382929,630584678]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.50x","Male","WB","Barbell"
"[382929,630584681]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.45x","Female","WB","Barbell"
"[382929,630584684]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.65x","Female","WB","Barbell"
"[382929,630584688]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","0.85x","Female","WB","Barbell"
"[382929,630584690]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.10x","Female","WB","Barbell"
"[382929,630584693]","Clean Pull","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","1.35x","Female","WB","Barbell"
"[382929,630584696]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","1.25x","Male","WB","Barbell"
"[382929,630584699]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.50x","Male","WB","Barbell"
"[382929,630584702]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","2.00x","Male","WB","Barbell"
"[382929,630584705]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.50x","Male","WB","Barbell"
"[382929,630584709]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","3.25x","Male","WB","Barbell"
"[382929,630584711]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.25x","Female","WB","Barbell"
"[382929,630584713]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Female","WB","Barbell"
"[382929,630584716]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Female","WB","Barbell"
"[382929,630584718]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Female","WB","Barbell"
"[382929,630584720]","Pause Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.00x","Female","WB","Barbell"
"[382929,630584723]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.75x","Male","WB","Barbell"
"[382929,630584726]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","1.25x","Male","WB","Barbell"
"[382929,630584730]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","2.00x","Male","WB","Barbell"
"[382929,630584734]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","2.75x","Male","WB","Barbell"
"[382929,630584739]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","3.50x","Male","WB","Barbell"
"[382929,630584743]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.50x","Female","WB","Barbell"
"[382929,630584748]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Novice","0.75x","Female","WB","Barbell"
"[382929,630584751]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Intermediate","1.00x","Female","WB","Barbell"
"[382929,630584755]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Advanced","1.50x","Female","WB","Barbell"
"[382929,630584759]","Jefferson Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Elite","2.00x","Female","WB","Barbell"
"[382929,630584763]","Single Leg Deadlift","data:image/gifbase64R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Beginner","0.00x","Male","WB","Barbell"
